Year	Model	Data	Forcing
1901.666667000	0.382348394	4.333333E-01	-1.126458E+00
1901.750000000	0.328529732	6.666667E-01	-1.121412E+00
1901.833333000	0.301312876	4.000000E-01	-1.116367E+00
1901.916667000	0.306215326	3.000000E-01	-1.111322E+00
1902.000000000	0.357860907	4.666667E-01	-1.106277E+00
1902.083333000	0.489115238	6.666667E-01	-1.478339E+00
1902.166667000	0.563184184	1.100000E+00	-1.473293E+00
1902.250000000	0.572227672	1.166667E+00	-1.468247E+00
1902.333333000	0.543469699	1.200000E+00	-1.463202E+00
1902.416667000	0.497900206	1.300000E+00	-1.458156E+00
1902.500000000	0.480974078	9.333333E-01	-1.453111E+00
1902.583333000	0.535400633	1.166667E+00	-1.372249E+00
1902.666667000	0.552943832	1.300000E+00	-1.367204E+00
1902.750000000	0.541785908	1.766667E+00	-1.362158E+00
1902.833333000	0.533898489	1.633333E+00	-1.357113E+00
1902.916667000	0.535039243	1.733333E+00	-1.352067E+00
1903.000000000	0.466473144	1.733333E+00	-1.347022E+00
1903.083333000	0.241657721	8.666667E-01	-9.588474E-01
1903.166667000	0.208341891	1.000000E-01	-9.538023E-01
1903.250000000	0.253668528	-6.000000E-01	-9.487571E-01
1903.333333000	0.275484326	6.666667E-02	-9.437119E-01
1903.416667000	0.271707824	-2.000000E-01	-9.386668E-01
1903.500000000	0.253380540	-1.666667E-01	-9.336216E-01
1903.583333000	0.225930996	-5.666667E-01	-5.326558E-01
1903.666667000	0.257766322	-3.666667E-01	-5.276109E-01
1903.750000000	0.318301099	-5.333333E-01	-5.225661E-01
1903.833333000	0.386030856	-9.333333E-01	-5.175213E-01
1903.916667000	0.462518919	-8.333333E-01	-5.124764E-01
1904.000000000	0.574810224	-1.033333E+00	-5.074316E-01
